HIP_num,Exo,Multi,discoverymethod,MaxPMass,StarMass
,1,1,Transit,,
,1,1,Transit,1.9,0.8
,1,1,Transit,,0.79
,1,1,Transit,,1.06
,1,1,Transit,0.02895,1.07
,1,1,Transit,,
,1,1,Transit,,1.06
,1,1,Transit,,1.06
,1,1,Transit,,
,1,2,Transit,,0.79
,1,2,Transit,,
,1,2,Transit,,
,1,2,Transit,,0.78
,1,2,Transit,,0.77
,1,2,Transit,,0.84
,1,2,Transit,,0.78
,1,2,Transit,,
,1,2,Transit,,0.84
,1,2,Transit,,
,1,2,Transit,,
,1,3,Transit,,0.91
,1,3,Transit,,
,1,3,Transit,,0.9
,1,3,Transit,,
,1,3,Transit,,0.9
,1,3,Transit,,0.91
,1,3,Transit,,0.91
,1,3,Transit,,
,1,1,Transit,,0.75
,1,1,Transit,,
,1,1,Transit,,0.7
,1,1,Transit,,0.77
,1,2,Transit,,0.59
,1,2,Transit,,
,1,2,Transit,,0.48
,1,2,Transit,,0.59
,1,2,Transit,,0.48
,1,2,Transit,,
,1,2,Transit,,0.56
,1,2,Transit,,
,1,2,Transit,,0.95
,1,2,Transit,,0.95
,1,2,Transit,,
,1,1,Transit,,
,1,1,Transit,,0.66
,1,1,Transit,,0.68
,1,1,Transit,,0.7
,1,1,Transit,,
,1,1,Transit,,0.57
,1,1,Transit,,
,1,1,Transit,,0.79
,1,1,Transit,,
,1,1,Transit,,0.76
,1,1,Transit,,0.95
,1,1,Transit,,1.16
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,0.26
,1,1,Transit,,0.48
,1,1,Transit,,0.35
,1,1,Transit,,0.53
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,0.3
,1,1,Transit,,0.24
,1,1,Transit,,0.52
,1,1,Transit,,
,1,2,Transit,,0.63
,1,2,Transit,,0.65
,1,2,Transit,,0.7
,1,2,Transit,,0.56
,1,2,Transit,,
,1,2,Transit,,0.7
,1,2,Transit,,
,1,2,Transit,,0.56
,1,1,Transit,,
,1,1,Transit,,0.35
,1,1,Transit,,0.38
,1,1,Transit,,0.29
,1,1,Transit,,0.41
,1,1,Transit,,0.44
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,0.36
,1,1,Transit,,0.41
,1,1,Transit,,
,1,1,Transit,,0.43
,1,1,Transit,,
,1,1,Transit,,1.2
,1,1,Transit,,1.05
,1,1,Transit,,
,1,1,Transit,0.48,1.16
,1,1,Transit,,
,1,1,Transit,0.48,1.16
,1,1,Transit,1.1,1.16
,1,1,Transit,,
,1,1,Transit,0.10131,1.07
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,1.23
,1,1,Transit,,1.2
,1,1,Transit,,
,1,1,Transit,,1.23
,1,1,Transit,,1.16
,1,1,Transit,,1.63
,1,1,Transit,,1.42
,1,1,Transit,,
,1,1,Transit,,1.14
,1,1,Transit,,
,1,1,Transit,0.97,1.6
,1,1,Transit,,1.32
,1,1,Transit,,1.38
,1,1,Transit,,1.32
,1,1,Transit,27.23,1.32
,1,1,Transit,,1.32
,1,1,Transit,,
,1,1,Transit,,1.38
,1,1,Transit,,
,1,1,Transit,0.679,1.11
,1,1,Transit,,1.11
,1,1,Transit,,
HIP 52733,1,1,Transit,0.195,1.44
HIP 52733,1,1,Transit,,1.44
HIP 52733,1,1,Transit,,1.44
HIP 52733,1,1,Transit,,
HIP 52733,1,1,Transit,0.171,1.44
HIP 52733,1,1,Transit,,
HIP 52733,1,1,Transit,,
HIP 52733,1,1,Transit,0.222,1.46
HIP 52733,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,1.59
,1,1,Transit,,1.59
,1,1,Transit,0.95,1.59
,1,1,Transit,,1.24
,1,1,Transit,,
,1,1,Transit,,
,1,1,Transit,,1.24
,1,1,Transit,1.284,1.24
,1,1,Transit,1.196,1.18
,2,1,Transit,,1.18
,2,1,Transit,0.91,1.18
,2,1,Transit,1.31,2.06
,2,1,Transit,,
,2,1,Transit,,1.18
,2,1,Transit,,
,2,1,Transit,,1.21
,2,1,Transit,,
,2,1,Transit,2.75,1.21
,2,1,Transit,,
,2,1,Transit,,1.21
,1,1,Transit,,
,1,1,Transit,,1.64
,1,1,Transit,1.31,1.64
,1,1,Transit,,
,2,1,Transit,,
,2,1,Transit,,
,2,1,Transit,,1.48
,2,1,Transit,,1.52
,2,1,Transit,1.18,1.52
,2,1,Transit,,1.52
,2,1,Transit,,
,2,1,Transit,,1.62
,2,1,Transit,,
,2,1,Transit,4.07,1.62
HIP 29301,2,1,Transit,,
HIP 29301,2,1,Transit,1.7,1.54
HIP 29301,2,1,Transit,1.527,1.31
HIP 29301,2,1,Transit,1.522,1.31
HIP 29301,2,1,Transit,,1.31
HIP 96618,1,1,Transit,,1.76
HIP 96618,1,1,Transit,,1.76
HIP 96618,1,1,Transit,3.382,1.76
HIP 96618,1,1,Transit,17,1.89
HIP 96618,1,1,Transit,,
HIP 96618,1,1,Transit,,
,1,1,Transit,,1.46
,1,1,Transit,,
,1,1,Transit,3.91,1.46
,1,1,Transit,,
,2,1,Transit,,1.07
,2,1,Transit,,0.94
,2,1,Transit,,
,2,1,Transit,,
,2,1,Transit,0.938,0.94
HIP 52796,2,1,Transit,,
HIP 52796,2,1,Transit,,
HIP 52796,2,1,Transit,,1.25
HIP 52796,2,1,Transit,4.59,1.27
HIP 52796,2,1,Transit,,1.46
HIP 52796,2,1,Transit,4.2,1.3
HIP 52796,2,1,Transit,,1.46
HIP 52796,2,1,Transit,5.18,1.46
,2,1,Transit,,
,2,1,Transit,,
,2,1,Transit,1.477,1.28
,2,1,Transit,,1.34
,2,1,Transit,,1.28
,2,1,Transit,,1.28
,2,1,Transit,,
,2,1,Transit,1.478,1.28
,2,1,Transit,1.94,1.96
HIP 51260 A,3,1,Transit,,
HIP 51260 A,3,1,Transit,0.902,1.2
HIP 51260 A,3,1,Transit,,1.2
HIP 51260 A,3,1,Transit,,
,1,2,Transit,0.52,1.42
,1,2,Transit,0.442,1.13
,1,2,Transit,0.442,1.13
,1,2,Transit,,
,1,2,Transit,,1.08
,1,2,Transit,0.43,1.08
,1,2,Transit,,
,1,2,Radial Velocity,3.71,1.13
HIP 24323,1,1,Transit,,1.76
HIP 24323,1,1,Transit,,1.53
HIP 24323,1,1,Transit,,
HIP 24323,1,1,Transit,1.28,1.53
HIP 24323,1,1,Transit,,
HIP 24323,1,1,Transit,1.39,1.76
HIP 24323,1,1,Transit,,
HIP 24323,1,1,Transit,,1.53
HIP 24323,1,1,Transit,,
HIP 24323,1,1,Transit,,
,1,1,Transit,,1.02
,1,1,Transit,,
,1,1,Transit,,1.21
,1,1,Transit,0.858,1.21
,1,1,Transit,0.66,0.81
,1,1,Transit,0.867,1.21
,1,1,Transit,,0.81
,1,1,Transit,,
HIP 101252,2,1,Transit,,
HIP 101252,2,1,Transit,,2.52
HIP 101252,2,1,Transit,2.44,1.98
HIP 101252,2,1,Transit,2.88,2.52
HIP 101252,2,1,Transit,,2.52
HIP 101252,2,1,Transit,,
,1,3,Orbital Brightness Modulation,,
,1,3,Orbital Brightness Modulation,,
,1,3,Orbital Brightness Modulation,,
,1,1,Orbital Brightness Modulation,2,1.22
,1,1,Transit,,1.01
,1,1,Radial Velocity,18.15,1.42
,1,1,Transit,,0.98
,1,2,Transit,,1.1
,1,2,Transit,,1.07
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,,1.17
,1,1,Orbital Brightness Modulation,0.5,0.97
,1,1,Pulsation Timing Variations,11.8,1.63
,1,1,Orbital Brightness Modulation,2.1,1.46
,1,3,Transit,,1.04
,1,3,Transit,,1.04
,1,2,Transit,,0.96
,1,2,Transit,,1.04
,1,2,Transit,,1.15
,1,2,Transit,,1.13
,1,2,Transit,,0.98
,1,2,Transit,,
,1,2,Transit,,0.96
,1,1,Microlensing,0.0343,0.39
,1,1,Microlensing,0.02,0.39
,1,1,Microlensing,0.018,0.36
,1,1,Microlensing,18,0.48
,1,1,Microlensing,0.0382,0.43
,1,1,Microlensing,0.02992,0.44
,1,1,Microlensing,0.01469,0.37
,1,1,Microlensing,0.00415,0.43
,1,1,Microlensing,0.0073,0.41
,1,1,Microlensing,0.00289,0.43
,1,1,Microlensing,3.283,0.09
,1,1,Microlensing,0.09,0.02
,1,1,Microlensing,7,0.45
,1,1,Microlensing,,
,1,1,Microlensing,4.57,0.04
,1,1,Microlensing,2.2,0.49
,1,1,Microlensing,2.2,0.49
,1,1,Microlensing,2.2,0.51
,1,1,Microlensing,2.7,0.6
,1,1,Microlensing,2.2,0.49
,1,1,Microlensing,2.2,0.48
,1,1,Microlensing,2.3,0.53
,1,1,Microlensing,,
,1,1,Microlensing,15.49,0.07
,1,1,Microlensing,0.94,0.73
,1,1,Microlensing,0.98,0.73
,1,1,Microlensing,0.95,0.73
,1,1,Microlensing,3.93,0.5
,1,1,Microlensing,2.42,0.62
,1,1,Microlensing,2.63,0.64
,1,1,Microlensing,0.771,0.06
,1,1,Microlensing,0.11,0.76
,1,1,Microlensing,,
,1,1,Microlensing,0.01759,0.34
,1,1,Microlensing,0.01746,0.34
,1,1,Microlensing,0.01771,0.34
,1,1,Microlensing,3.67,0.63
,1,1,Microlensing,0.02124,0.37
,1,1,Microlensing,0.0117,0.27
,1,1,Microlensing,0.01633,0.32
,1,1,Microlensing,2,0.37
,1,1,Microlensing,2.4,0.43
,1,1,Microlensing,0.71,0.33
,1,1,Microlensing,0.85,0.4
,1,1,Microlensing,0.01114,0.41
,1,1,Microlensing,2.09,0.46
,1,1,Microlensing,0.0273,1.25
,1,1,Microlensing,0.0239,1.14
,1,1,Microlensing,1.45,0.51
,1,1,Microlensing,0.32,0.11
,1,1,Microlensing,0.23,0.1
,1,1,Microlensing,2.04,0.27
,1,1,Microlensing,2.33,0.35
,1,1,Microlensing,2.11,0.29
,1,1,Microlensing,0.19,0.09
,1,1,Microlensing,29,0.29
,1,1,Microlensing,31,0.29
,1,1,Microlensing,0.01399,0.08
,1,1,Microlensing,0.01398,0.08
,1,1,Microlensing,0.01906,0.22
,1,1,Microlensing,,
,1,1,Microlensing,4.42,1.09
,1,1,Microlensing,4.95,1.25
,1,1,Microlensing,1.612,0.42
,1,1,Microlensing,0.245,0.19
,1,1,Microlensing,2.22,0.65
,1,1,Microlensing,1.96,0.65
,1,1,Microlensing,0.02133,0.48
,1,1,Microlensing,0.01749,0.47
,1,1,Microlensing,0.565,0.14
,1,1,Microlensing,0.323,0.08
,1,1,Microlensing,0.649,0.11
,1,1,Microlensing,0.594,0.15
,1,1,Microlensing,0.348,0.09
,1,1,Microlensing,0.565,0.1
,1,1,Microlensing,0.923,0.23
,1,1,Microlensing,0.318,0.07
,1,1,Microlensing,0.333,0.08
,1,1,Microlensing,0.398,0.08
,1,1,Microlensing,0.605,0.15
,1,1,Microlensing,1.09,0.69
,1,1,Microlensing,1.22,0.69
,1,1,Microlensing,1.15,0.66
,1,1,Microlensing,0.02895,0.7
,1,1,Microlensing,0.02895,0.7
,1,1,Microlensing,0.02895,0.7
,1,1,Microlensing,0.02895,0.7
,1,1,Microlensing,0.02895,0.7
,1,1,Microlensing,0.02895,0.7
,1,1,Microlensing,19,0.21
,1,1,Microlensing,1.81,0.7
,1,1,Microlensing,1.787,0.69
,1,1,Microlensing,1.85,0.71
,1,1,Microlensing,21,0.32
,1,1,Microlensing,11.98,0.09
,1,1,Microlensing,7.7,0.09
,1,1,Microlensing,4.57,0.74
,1,1,Microlensing,2.14,0.74
,1,1,Microlensing,1.95,0.74
,1,1,Microlensing,4.26,0.74
,1,1,Microlensing,0.03234,0.76
,1,1,Microlensing,0.04877,0.28
,1,1,Microlensing,0.19,0.3
,1,1,Microlensing,0.103,0.42
,1,1,Microlensing,0.127,0.52
,1,1,Microlensing,0.101,0.41
,1,1,Microlensing,0.094,0.39
,1,1,Microlensing,0.088,0.36
,1,1,Microlensing,0.134,0.53
,1,1,Microlensing,0.09,0.37
,1,1,Microlensing,1.25,0.48
,1,1,Microlensing,12.2,0.27
,1,1,Microlensing,1.27,0.49
,1,1,Microlensing,10.7,0.26
,1,1,Microlensing,0.01277,0.25
,1,1,Microlensing,0.01284,0.25
,1,1,Microlensing,0.01296,0.25
,1,1,Microlensing,4.05,0.79
,1,1,Microlensing,1.43,0.59
,1,1,Microlensing,2.56,0.61
,1,1,Microlensing,0.01406,0.74
,1,1,Microlensing,0.01507,0.75
,1,1,Microlensing,0.01469,0.74
,1,1,Microlensing,0.01457,0.73
,1,1,Microlensing,0.01469,0.75
,1,1,Microlensing,,
,1,1,Microlensing,,
,1,1,Microlensing,,
,1,1,Microlensing,0.64,0.31
,1,1,Microlensing,,
,1,1,Microlensing,,
,1,1,Microlensing,1.16,0.34
,1,1,Microlensing,0.28,0.47
,1,2,Microlensing,0.00381,0.36
,1,2,Microlensing,0.00271,0.22
,1,2,Microlensing,0.00403,0.34
,1,2,Microlensing,0.00302,0.26
,1,2,Microlensing,16.9,0.34
,1,2,Microlensing,15.4,0.26
,1,2,Microlensing,23.3,0.36
,1,2,Microlensing,12.5,0.22
,1,1,Microlensing,5.52,0.56
,1,1,Microlensing,5.58,0.55
,1,1,Microlensing,5.67,0.69
,1,1,Microlensing,5.97,0.69
,1,1,Microlensing,0.03524,0.78
,1,1,Microlensing,0.01856,0.81
,1,1,Microlensing,0.03713,0.78
,1,1,Microlensing,0.01919,0.83
,1,1,Microlensing,0.01825,0.78
,1,1,Microlensing,0.01825,0.79
,1,1,Microlensing,0.01888,0.83
,1,1,Microlensing,0.03587,0.74
,1,1,Microlensing,0.03618,0.78
,1,1,Microlensing,0.03713,0.76
,1,1,Microlensing,0.03807,0.8
,1,1,Microlensing,0.19,0.55
,1,1,Microlensing,0.19,0.55
,1,1,Microlensing,0.1,0.27
,1,1,Microlensing,0.11,0.27
,1,1,Microlensing,0.1,0.27
,1,1,Microlensing,0.1,0.27
,1,1,Microlensing,0.21,0.56
,1,1,Microlensing,0.21,0.56
,1,1,Microlensing,0.4,0.47
,1,1,Microlensing,0.4,0.47
,1,1,Microlensing,0.4,0.47
,1,1,Microlensing,0.4,0.47
,1,1,Microlensing,0.1,0.32
,1,1,Microlensing,0.1,0.32
,2,1,Microlensing,6.4,0.62
,2,1,Microlensing,,0.62
,1,1,Microlensing,0.12016,0.22
,1,1,Microlensing,0.12554,0.23
,1,1,Microlensing,0.08105,0.14
,1,1,Microlensing,0.47,0.36
,1,1,Microlensing,0.45,0.36
,1,1,Microlensing,0.41,0.36
,1,1,Microlensing,1.26,0.38
,1,1,Microlensing,0.02177,0.75
,1,1,Microlensing,0.00884,0.8
,1,2,Microlensing,0.22,0.14
,1,2,Microlensing,0.22,0.14
,1,2,Microlensing,0.25,0.14
,1,2,Microlensing,0.25,0.14
,1,1,Microlensing,2.43,1.17
,1,1,Microlensing,1.24,0.61
,1,1,Microlensing,1.3,0.63
,1,1,Microlensing,1.28,0.63
,1,1,Microlensing,1.3,0.63
,1,1,Microlensing,2.37,1.17
,1,1,Microlensing,1.27,0.61
,1,1,Microlensing,0.88,0.73
,1,1,Microlensing,0.88,0.73
,1,1,Microlensing,0.06994,0.29
,1,1,Microlensing,0.05582,0.21
,1,1,Microlensing,0.05481,0.22
,1,1,Microlensing,0.06938,0.29
,1,1,Microlensing,0.05994,0.24
,1,1,Microlensing,0.38,0.57
,1,1,Microlensing,0.18548,0.42
,1,1,Microlensing,0.19278,0.42
,1,1,Microlensing,0.19636,0.42
,1,1,Microlensing,0.01123,0.23
,1,1,Microlensing,0.01432,0.37
,1,1,Microlensing,0.01108,0.23
,1,1,Microlensing,0.01469,0.39
,1,1,Microlensing,0.01469,0.38
,1,1,Microlensing,1.47,0.72
,1,1,Microlensing,,
,1,1,Microlensing,0.12,0.08
,1,1,Microlensing,0.12,0.08
,1,1,Microlensing,0.14473,0.58
,1,1,Microlensing,0.12271,0.68
,1,1,Microlensing,0.12271,0.74
,1,1,Microlensing,0.12271,0.68
,1,1,Microlensing,0.14159,0.57
,1,1,Microlensing,0.14473,0.58
,1,1,Microlensing,0.14473,0.58
,1,1,Microlensing,21,0.13
,1,1,Microlensing,0.79,0.48
,1,1,Microlensing,0.73,0.48
,1,1,Microlensing,1.07,0.37
,1,1,Microlensing,1.07,0.37
,1,1,Microlensing,0.07,0.11
,1,1,Microlensing,0.07,0.11
,1,1,Microlensing,0.07,0.14
,1,1,Microlensing,0.07,0.14
,1,1,Microlensing,0.9,0.2
,1,1,Microlensing,0.9,0.2
,1,1,Microlensing,0.91,0.2
,1,1,Microlensing,0.26,0.63
,1,1,Microlensing,0.26,0.63
,1,1,Microlensing,0.04845,0.53
,1,1,Microlensing,0.04814,0.53
,1,1,Microlensing,0.31,0.18
,1,1,Microlensing,0.041,0.63
,1,1,Microlensing,6.15,0.61
,1,1,Microlensing,0.042,0.61
,1,1,Microlensing,6.66,0.64
,1,1,Microlensing,0.124,0.47
,1,1,Microlensing,0.124,0.47
,1,1,Microlensing,0.124,0.47
,1,1,Microlensing,0.122,0.61
,1,1,Microlensing,0.122,0.61
,1,1,Microlensing,0.04279,0.57
,1,1,Microlensing,0.04216,0.57
,1,1,Microlensing,0.77,
,1,1,Microlensing,0.56,
,1,1,Microlensing,0.3,
,1,1,Microlensing,0.63,0.17
,1,1,Microlensing,1.08,0.17
,1,1,Microlensing,1.28,0.13
,1,1,Microlensing,0.00827,0.51
,1,1,Microlensing,0.01252,0.49
,1,1,Microlensing,0.01161,0.48
,1,2,Transit,,
,1,2,Transit,1.1,1.5
,1,2,Transit,,1.45
,1,2,Transit,,1.45
,1,2,Transit,,1.45
,1,2,Transit,,1.31
,1,2,Transit,,1.31
,1,2,Transit,,1.45
,1,2,Transit,10,1.45
,1,2,Transit,,1.55
,1,2,Transit,,1.39
,1,2,Transit,,1.31
,1,2,Transit,,
,1,2,Transit,,1.26
,1,2,Transit,5.32,1.82
,1,2,Transit,,
,2,1,Transit,,
,2,1,Transit,1.45,0.99
,2,1,Transit,,
,2,1,Transit,,0.89
,2,1,Transit,,0.78
,2,1,Transit,,0.78
,2,1,Transit,,0.96
,2,1,Transit,,0.78
,2,1,Transit,,
,2,1,Transit,,0.8
,3,1,Transit,,
,3,1,Transit,,
,3,1,Transit,,1.83
,3,1,Transit,,
,3,1,Transit,9.2,
,3,1,Transit,,2.05
,3,1,Transit,9.28,1.72
,3,1,Transit,8.3,2.05
,3,1,Transit,,1.67
,3,1,Transit,,
,3,1,Transit,,2.47
,3,1,Transit,,2.47
,3,1,Transit,,2.47
,3,1,Transit,,1.83
,3,1,Transit,,
,3,1,Transit,,
,3,1,Transit,,2.47
,3,1,Transit,,
,3,1,Transit,,2.27
,3,1,Transit,6.515,1.72
,1,3,Transit,,1.06
,1,3,Transit,,1.05
,1,3,Transit,,0.93
,1,3,Transit,0.03573,0.98
,1,3,Transit,0.03,0.99
,1,3,Transit,0.027,0.96
,1,3,Transit,,
,1,3,Transit,,1.05
,1,3,Transit,,0.93
,1,3,Transit Timing Variations,0.626,0.96
,1,3,Transit Timing Variations,0.65354,0.98
,1,3,Transit Timing Variations,0.674,0.99
,1,2,Transit,0.01447,1.02
,1,2,Transit,,1.02
,1,2,Transit,,1.02
,1,2,Transit,,1.05
,1,2,Transit,,1.02
,1,2,Transit,,1.05
,1,2,Transit,,0.94
,1,2,Transit,,1.02
,1,2,Transit,,1.05
,1,2,Transit,,1.02
,1,2,Transit,,0.94
,1,2,Transit,,1.02
,1,2,Transit,,1.02
,1,2,Transit,0.02832,1.02
,1,2,Transit,,1.02
,1,2,Transit,,1.11
,1,2,Transit,,1.1
,1,2,Transit,,1
,1,2,Transit,,1.1
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,0.22339,1.08
,1,2,Transit,,1.1
,1,2,Transit,,1
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,,1.03
,1,2,Transit,,1.11
,1,2,Transit,0.0472,1.08
,1,2,Transit,,1.1
,1,4,Transit,,0.84
,1,4,Transit,,0.9
,1,4,Transit,,0.89
,1,4,Transit,0.00702,0.9
,1,4,Transit,,0.85
,1,4,Transit,,0.89
,1,4,Transit,,0.9
,1,4,Transit,,0.9
,1,3,Transit,,0.7
,1,3,Transit,,0.7
,1,3,Transit,,0.57
,1,3,Transit,,0.57
,1,3,Transit,,0.57
,1,3,Transit,0.03467,0.68
,1,3,Transit,,0.57
,1,1,Transit,,
,1,1,Transit,,0.92
,1,1,Transit,,0.95
,1,1,Transit,,
,1,1,Transit,,0.93
,1,1,Transit,,1
,1,1,Transit,,0.93
,1,1,Transit,,1
,1,1,Transit,,1
,1,1,Transit,,0.97
,1,1,Transit,,1
,1,1,Transit,,0.93
,1,1,Transit,,
,1,1,Transit,23,0.91
,1,1,Transit,,1.03
,1,1,Transit,,1.03
,1,1,Transit,,1.03
,1,1,Transit,,1.03
,1,1,Transit,,1.16
,1,1,Transit,,
,1,2,Transit,,0.92
,1,2,Transit,,0.92
,1,2,Transit,0.02895,0.86
,1,2,Transit,,1.11
,1,2,Transit,,0.92
,1,2,Transit,,0.93
,1,2,Transit,0.0326,0.86
,1,2,Transit,,0.92
,1,2,Transit,,0.92
,1,2,Transit,,1.11
,1,8,Transit,,1.11
,1,8,Transit,,0.97
,1,8,Transit,,1.09
,1,8,Transit,,1.14
,1,8,Transit,,1.2
,1,8,Transit,,1.12
,1,8,Transit,,
,1,8,Transit,,0.97
,1,8,Transit,,1.12
,1,8,Transit,,1.09
,1,8,Transit,,0.97
,1,8,Transit,,1.2
,1,8,Transit,,1.11
,1,8,Transit,,1.12
,1,8,Transit,,1.14
,1,8,Transit,,
,1,8,Transit,,0.97
,1,8,Transit,,1.12
,1,8,Transit,,1.12
,1,8,Transit,,1.14
,1,8,Transit,,1.12
,1,8,Transit,,0.97
,1,8,Transit,,1.12
,1,8,Transit,,
,1,8,Transit,,0.97
,1,8,Transit,,1.11
,1,8,Transit,,1.2
,1,8,Transit,,1.09
,1,8,Transit,,1.2
,1,8,Transit,,1.14
,1,8,Transit,,0.97
,1,8,Transit,,
,1,8,Transit,,1.11
,1,8,Transit,,1.12
,1,8,Transit,,0.97
,1,8,Transit,,1.09
,1,8,Transit,,1.12
,1,8,Transit,,1.12
,1,8,Transit,,1.2
,1,8,Transit,,
,1,8,Transit,,1.12
,1,8,Transit,,0.97
,1,8,Transit,,1.11
,1,8,Transit,,1.09
,1,8,Transit,,0.97
,1,8,Transit,,1.12
,1,8,Transit,,0.97
,1,8,Transit,,1.2
,1,8,Transit,,1.14
,1,8,Transit,,1.09
,1,8,Transit,,1.12
,1,8,Transit,0.8,1.2
,1,8,Transit,,1.12
,1,8,Transit,,0.97
,1,8,Transit,0.07144,1.11
,1,8,Transit,,
,1,8,Transit,,1.12
,1,8,Transit,,1.12
,1,8,Transit,,
,1,8,Transit,,0.97
,1,8,Transit,,1.2
,1,8,Transit,,0.97
,1,8,Transit,,1.09
,1,8,Transit,,1.14
,1,8,Transit,,1.12
,1,8,Transit,0.74175,1.11
,1,8,Transit,1.2,1.2
,1,8,Transit,,0.97
,1,1,Transit,,1
,1,1,Transit,1.93,1.01
,1,1,Transit,,1
,1,1,Transit,,1.02
,1,1,Transit,,1
,1,1,Transit,,0.94
,1,1,Transit,,1.02
,1,1,Transit,,0.28
,1,1,Transit,,0.28
,1,1,Transit,,0.28
,1,1,Transit,,0.4
,1,1,Transit,0.31212,0.41
,1,1,Transit,,0.86
,1,2,Orbital Brightness Modulation,0.0014,0.5
,1,2,Orbital Brightness Modulation,0.0021,0.5
,1,1,Transit,,0.78
,1,1,Transit,,0.88
,1,1,Transit,,0.88
,1,1,Transit,,0.78
,2,1,Transit,,0.7
,2,1,Transit,,0.66
,2,1,Transit,,0.76
,2,4,Transit,,1.18
,2,4,Transit,0.033,1.28
,2,4,Transit,,1.08
,2,4,Transit,,1.28
,2,4,Transit,,
,2,4,Transit,,1.18
,2,4,Transit,,1.08
,2,4,Transit,0.01805,1.18
,2,4,Transit,,1.11
,2,4,Transit,,1.18
,2,4,Transit,,1.18
,2,4,Transit,,1.08
,2,4,Transit,,1.18
,2,4,Transit,,
,2,4,Transit,,1.28
,2,4,Transit,0.02958,1.18
,2,4,Transit,,1.08
,2,4,Transit,0.02454,1.1
,2,4,Transit,,1.08
,2,4,Transit,,1.18
,2,4,Transit,,1.08
,2,4,Transit,,1.18
,2,4,Transit,0.049,1.28
,2,4,Transit,0.01952,1.18
,2,4,Transit,,1.18
,2,4,Transit,,1.11
,2,4,Transit,,1.28
,2,4,Transit,,1.18
,2,4,Transit,,1.08
,2,4,Transit,0.18375,1.1
,2,4,Transit,,1.28
,2,4,Transit,,1.18
,2,4,Transit,,1.11
,2,4,Transit,,1.18
,2,4,Transit,,1.18
,2,4,Transit,,
,2,4,Transit,,1.08
,2,4,Transit,,
,2,4,Transit,0.25046,1.18
,2,4,Transit,,1.28
,2,4,Transit,,1.08
,2,4,Transit,,1.28
,2,4,Transit,0.334,1.28
,2,4,Transit,0.16392,1.18
,2,4,Transit,,1.18
,2,4,Transit,,1.08
,2,4,Transit,,1.11
,2,4,Transit,,1.18
,2,4,Transit,,
,2,4,Transit,,1.28
,2,4,Transit,,1.08
,2,4,Transit,,1.28
,2,4,Transit,0.0409,1.18
,2,4,Transit,,1.18
,2,4,Transit,,1.08
,2,4,Transit,0.02547,1.18
,2,4,Transit,,
,2,4,Transit,,1.18
,2,4,Transit,0.11,1.28
,1,2,Transit,,1.01
,1,2,Transit,,0.99
,1,2,Transit,,
,1,2,Transit,,0.99
,1,2,Transit,,0.91
,1,2,Transit,,0.93
,1,2,Transit,,0.99
,1,2,Transit,,0.93
,1,2,Transit,,
,1,2,Transit Timing Variations,0.6601,0.93
,1,2,Transit Timing Variations,0.07551,0.93
,1,1,Transit,1.09,0.89
,1,1,Transit,,0.89
,1,1,Transit,,0.89
,1,1,Transit,,0.89
,1,1,Transit,,
,1,1,Transit,,
HIP 24186,1,1,Radial Velocity,0.022,0.28
,1,3,Transit,0.01151,0.87
,1,3,Transit,0.01,0.91
,1,3,Transit,,0.91
,1,3,Transit,,1.02
,1,3,Transit,,0.9
,1,3,Transit,,0.88
,1,3,Transit,0.0117,0.91
,1,3,Transit,,1.02
,1,3,Transit,0.01026,0.91
,1,3,Transit,,
,1,3,Transit,0.01123,0.91
,1,3,Transit,,1.02
,1,3,Transit,,0.92
,1,3,Transit,0.01019,1.02
,1,3,Transit,0.0145,0.91
,1,3,Transit,0.01447,0.91
,1,3,Transit,,0.9
,1,3,Transit,0.014,0.9
,1,3,Transit,,0.9
,1,3,Transit,,
,1,3,Transit,,1.02
,1,3,Transit,,1.02
,1,3,Transit,0.054,0.91
,1,3,Transit,,1.02
,1,3,Transit,0.02319,1.02
,1,3,Transit,,
,1,3,Transit,,0.9
,1,3,Transit,,0.88
,1,3,Transit,0.03587,0.91
,1,3,Transit,,0.92
,1,3,Transit,,0.91
,1,3,Transit,,0.9
,1,3,Transit,,1.02
,1,3,Transit,,1.02
,1,3,Transit,0.04399,0.91
,1,3,Transit,,1.02
,1,3,Transit,,1.02
,1,3,Transit,0.063,0.9
,1,3,Transit,0.03798,0.87
,1,3,Transit,,0.9
,1,3,Transit,,0.91
,1,3,Radial Velocity,0.0399,0.91
,1,4,Transit,,1.1
,1,4,Transit,,
,1,4,Transit,,1.08
,1,4,Transit,,1.06
,1,4,Transit,,1.06
,1,4,Transit,,1.06
,1,4,Transit,,1.08
,1,4,Transit,,1.11
,1,4,Transit,0.01713,1.1
,1,4,Transit,0.023,1.08
,1,4,Transit,,1.06
,1,4,Transit,,1.05
,1,4,Transit,,1.08
